StoreCode,StoreCategoryCode,ProductId,ProductCategoryCode,SalesQuantity,SalesDate
825,1,4461,203,5,2021-01-30
131,1,4461,203,4,2017-03-16
673,1,4461,203,2,2020-03-26
825,1,4161,203,9,2020-03-24
411,1,8654,518,4,2020-05-20
680,1,8654,518,3,2019-01-05
410,1,4461,203,1,2019-07-27
950,1,8761,518,3,2018-10-09
951,1,7983,518,19,2017-08-11
410,1,4161,203,4,2020-01-10
353,2,9066,270,1,2021-03-11
410,1,44,325,8,2016-04-09
413,1,44,325,2,2018-03-09
353,2,8761,518,1,2016-06-20
353,2,4161,203,2,2017-09-13
673,1,4859,518,7,2020-11-05
410,1,4461,203,2,2021-08-10
353,2,9066,270,2,2020-09-02
951,1,4161,203,2,2020-09-22
411,1,8761,518,1,2016-12-15
950,1,4161,203,9,2017-04-18
131,1,44,325,2,2019-02-23
673,1,4461,203,4,2021-05-12
951,1,9066,270,1,2019-12-31
680,1,1144,723,1,2021-06-02
950,1,1144,723,3,2020-01-10
673,1,1144,723,3,2018-07-12
825,1,8654,518,1,2016-01-27
950,1,4161,203,5,2022-02-01
951,1,9066,270,1,2020-08-10
951,1,7983,518,11,2017-03-08
131,1,4859,518,2,2021-01-04
353,2,4859,518,1,2016-04-08
411,1,44,325,16,2016-10-31
673,1,4461,203,6,2016-08-10
353,2,1144,723,1,2020-07-21
413,1,4859,518,3,2018-10-12
410,1,8761,518,2,2018-09-05
411,1,4161,203,2,2018-04-13
410,1,4859,518,2,2018-01-02
131,1,8654,518,2,2016-10-31
680,1,9066,270,3,2016-07-23
673,1,7983,518,3,2019-11-18
673,1,4161,203,4,2021-09-08
680,1,1144,723,4,2017-02-25
411,1,6437,401,4,2020-06-10
353,2,8761,518,-1,2019-05-04
411,1,1144,723,4,2021-11-29
410,1,1144,723,4,2022-01-27
825,1,8761,518,5,2020-01-10
410,1,9066,270,5,2019-04-13
413,1,7983,518,1,2018-01-17
950,1,7983,518,6,2016-09-01
825,1,4161,203,4,2022-03-03
950,1,1144,723,1,2019-12-11
131,1,8654,518,2,2019-01-26
950,1,4859,518,2,2020-01-11
825,1,4461,203,3,2018-12-24
680,1,9066,270,5,2019-05-27
353,2,9066,270,3,2018-08-01
680,1,8654,518,2,2019-04-04
950,1,4161,203,13,2021-02-11
951,1,7983,518,2,2021-06-29
951,1,8654,518,1,2020-05-16
411,1,8761,518,2,2018-09-28
413,1,4161,203,1,2020-05-18
673,1,4461,203,3,2018-04-28
353,2,1144,723,2,2017-10-07
353,2,44,325,8,2016-12-17
413,1,6437,401,1,2020-07-04
950,1,4859,518,2,2017-12-15
950,1,4161,203,17,2016-12-09
825,1,1144,723,1,2019-11-10
413,1,7983,518,8,2021-08-28
950,1,9066,270,3,2022-02-17
950,1,7983,518,8,2020-08-13
950,1,8761,518,5,2017-12-02
951,1,4161,203,8,2021-03-26
411,1,9066,270,1,2021-02-24
410,1,4859,518,3,2020-02-01
413,1,4461,203,3,2019-04-13
673,1,4161,203,2,2019-06-28
680,1,1144,723,4,2020-11-05
131,1,1144,723,3,2017-04-10
410,1,4859,518,2,2021-11-15
410,1,1144,723,2,2021-04-23
131,1,4461,203,2,2018-08-03
353,2,8761,518,2,2020-06-02
673,1,1144,723,5,2020-09-24
411,1,7983,518,7,2020-09-23
413,1,4161,203,3,2020-04-02
411,1,6437,401,3,2022-01-21
673,1,8761,518,2,2017-06-28
951,1,8654,518,1,2018-09-06
131,1,7983,518,1,2021-08-16
353,2,44,325,3,2021-10-04
951,1,44,325,2,2017-09-08
950,1,7983,518,5,2020-01-24
411,1,6437,401,2,2019-04-08
680,1,8761,518,3,2018-01-09
680,1,6437,401,2,2017-01-13
950,1,8761,518,6,2016-08-26
413,1,1144,723,3,2021-06-28
411,1,44,325,22,2021-07-14
410,1,8761,518,1,2016-10-17
131,1,7983,518,7,2016-03-17
353,2,9066,270,1,2021-10-22
673,1,6437,401,2,2019-09-26
410,1,9066,270,3,2019-09-02
950,1,1144,723,5,2016-07-06
411,1,7983,518,5,2021-09-13
680,1,44,325,4,2019-10-19
951,1,8654,518,1,2017-01-23
411,1,4461,203,5,2016-12-24
131,1,4859,518,1,2021-05-03
673,1,4859,518,5,2022-03-18
131,1,8761,518,4,2016-09-20
673,1,9066,270,5,2022-01-12
673,1,4161,203,3,2016-08-27
411,1,1144,723,2,2018-07-09
411,1,8761,518,2,2019-01-16
673,1,4161,203,6,2020-02-04
673,1,1144,723,6,2018-11-24
673,1,4161,203,3,2017-11-06
411,1,44,325,14,2019-12-18
951,1,9066,270,5,2020-10-28
680,1,1144,723,6,2017-09-11
673,1,4859,518,7,2021-08-24
825,1,4859,518,2,2021-04-14
673,1,8654,518,1,2020-02-26
680,1,4859,518,2,2016-03-21
353,2,4461,203,1,2017-04-27
411,1,4461,203,7,2019-02-01
951,1,4859,518,4,2018-03-21
680,1,8654,518,1,2019-03-06
353,2,6437,401,5,2020-12-04
950,1,4461,203,6,2017-06-06
411,1,9066,270,3,2016-12-15
411,1,1144,723,3,2021-09-04
353,2,4161,203,1,2017-06-05
131,1,8761,518,4,2016-03-10
825,1,8761,518,2,2016-04-21
825,1,4859,518,1,2017-10-13
951,1,4859,518,4,2019-09-12
131,1,8654,518,3,2018-04-04
680,1,7983,518,9,2020-11-30
825,1,8654,518,2,2017-11-09
411,1,7983,518,4,2021-10-25
353,2,6437,401,1,2022-01-27
673,1,8654,518,6,2016-12-09
950,1,4161,203,5,2017-12-11
680,1,4161,203,7,2019-02-19
951,1,4461,203,2,2021-05-08
825,1,1144,723,3,2019-11-28
951,1,7983,518,12,2016-01-27
825,1,6437,401,2,2021-06-10
353,2,7983,518,2,2018-05-17
131,1,6437,401,6,2018-07-07
950,1,4859,518,1,2018-04-20
131,1,44,325,10,2019-07-27
950,1,4461,203,6,2017-07-14
410,1,1144,723,3,2016-09-23
131,1,7983,518,2,2017-03-01
410,1,4859,518,1,2016-12-20
950,1,4461,203,6,2019-04-10
825,1,4859,518,5,2019-05-11
353,2,4461,203,1,2019-08-31
413,1,8761,518,2,2021-03-18
411,1,1144,723,2,2016-05-12
411,1,1144,723,1,2017-11-27
131,1,4859,518,7,2017-03-23
353,2,4461,203,1,2016-06-08
131,1,44,325,4,2021-04-17
825,1,44,325,17,2020-07-17
411,1,9066,270,4,2017-08-17
411,1,9066,270,3,2018-11-05
353,2,4161,203,2,2018-12-02
680,1,44,325,3,2016-10-06
411,1,7983,518,22,2016-08-06
410,1,4461,203,2,2021-07-17
410,1,4161,203,9,2018-10-27
951,1,8761,518,2,2019-12-27
825,1,4859,518,3,2020-01-02
825,1,7983,518,3,2019-08-14
951,1,4859,518,2,2017-07-10
951,1,8761,518,2,2017-03-16
673,1,4859,518,3,2021-02-24
413,1,4161,203,3,2021-11-05
673,1,9066,270,5,2019-12-05
673,1,7983,518,1,2021-03-11
411,1,9066,270,6,2016-10-20
680,1,9066,270,6,2017-04-29
410,1,4859,518,1,2019-05-29
673,1,7983,518,4,2016-07-04
951,1,7983,518,4,2021-10-07
411,1,8761,518,2,2020-02-08
353,2,6437,401,1,2017-01-04
950,1,4161,203,10,2021-05-25
950,1,4859,518,7,2021-07-22
673,1,4461,203,4,2021-10-14
131,1,4161,203,2,2019-06-28
950,1,1144,723,3,2016-10-21
950,1,8761,518,2,2021-10-08
413,1,4859,518,2,2018-09-25
353,2,4859,518,2,2020-03-04
825,1,8654,518,1,2020-07-08
131,1,4161,203,7,2019-12-17
680,1,9066,270,3,2016-12-24
673,1,4859,518,1,2016-02-02
413,1,6437,401,3,2021-05-20
410,1,7983,518,2,2018-12-01
411,1,4859,518,1,2016-12-14
950,1,4859,518,20,2020-05-06
353,2,4461,203,1,2021-10-01
825,1,7983,518,11,2016-07-07
353,2,44,325,1,2016-02-21
131,1,1144,723,3,2018-07-16
825,1,44,325,4,2018-02-16
353,2,4461,203,3,2021-11-21
353,2,6437,401,4,2019-01-20
410,1,9066,270,6,2020-07-04
673,1,9066,270,5,2017-11-21
673,1,4161,203,5,2019-12-31
411,1,8761,518,9,2018-05-25
413,1,7983,518,4,2018-04-07
950,1,7983,518,7,2016-10-17
353,2,4859,518,2,2017-05-11
413,1,4161,203,3,2019-01-09
131,1,7983,518,2,2021-03-23
673,1,9066,270,3,2021-07-22
951,1,6437,401,5,2016-05-26
673,1,1144,723,3,2020-03-09
353,2,7983,518,1,2021-06-12
353,2,4859,518,2,2016-06-19
825,1,7983,518,15,2016-09-02
950,1,44,325,4,2019-08-01
410,1,4461,203,1,2019-08-29
950,1,1144,723,1,2018-09-15
950,1,7983,518,17,2019-07-19
413,1,7983,518,6,2020-05-30
353,2,9066,270,1,2016-05-02
950,1,7983,518,5,2017-04-21
673,1,1144,723,3,2018-04-17
825,1,1144,723,1,2017-06-14
950,1,9066,270,2,2017-05-04
673,1,6437,401,2,2021-05-06
413,1,1144,723,2,2021-12-09
825,1,4161,203,1,2017-07-20
673,1,8761,518,1,2018-06-19
353,2,4859,518,2,2021-07-06
410,1,6437,401,4,2016-01-23
951,1,44,325,2,2022-01-27
950,1,4461,203,17,2021-02-27
951,1,44,325,5,2021-09-18
413,1,9066,270,1,2019-08-08
680,1,9066,270,2,2018-08-06
353,2,7983,518,8,2017-07-04
413,1,8761,518,1,2019-03-07
950,1,9066,270,6,2018-03-26
673,1,4461,203,3,2018-09-11
680,1,9066,270,6,2019-11-21
131,1,4859,518,2,2021-01-08
673,1,44,325,6,2017-01-13
680,1,4859,518,2,2016-05-12
950,1,4161,203,12,2020-03-21
410,1,7983,518,18,2022-01-29
411,1,9066,270,1,2022-03-10
951,1,8761,518,1,2020-12-17
950,1,4161,203,3,2020-07-18
353,2,9066,270,1,2020-09-24
951,1,7983,518,3,2020-04-09
131,1,4859,518,6,2018-04-19
413,1,6437,401,5,2021-04-13
951,1,8761,518,2,2022-01-10
951,1,4859,518,5,2021-11-08
673,1,4161,203,7,2021-04-08
680,1,8654,518,1,2017-08-25
825,1,4161,203,4,2019-09-18
680,1,9066,270,5,2020-06-18
410,1,4859,518,4,2020-02-19
950,1,4461,203,1,2017-06-13
673,1,4859,518,1,2020-02-14
825,1,1144,723,1,2018-10-11
673,1,9066,270,3,2020-09-16
410,1,7983,518,21,2019-05-17
131,1,6437,401,1,2020-01-04
825,1,9066,270,1,2017-01-30
673,1,4859,518,6,2018-12-14
673,1,7983,518,26,2016-09-30
411,1,1144,723,1,2017-12-21
131,1,1144,723,3,2020-08-27
673,1,8654,518,4,2021-06-05
950,1,1144,723,2,2017-05-29
673,1,4161,203,5,2016-05-03
680,1,6437,401,1,2018-02-22
353,2,1144,723,1,2021-08-13
951,1,1144,723,6,2018-01-19
353,2,1144,723,1,2016-06-05
950,1,4859,518,2,2020-12-16
950,1,7983,518,2,2020-09-03
680,1,1144,723,8,2016-10-21
825,1,8761,518,9,2016-08-27
353,2,8654,518,1,2017-07-16
680,1,4161,203,5,2017-09-20
950,1,4461,203,6,2018-05-12
825,1,4859,518,2,2019-12-02
410,1,7983,518,8,2021-10-06
413,1,1144,723,1,2016-08-23
410,1,1144,723,5,2016-02-25
673,1,8654,518,2,2020-06-20
411,1,9066,270,1,2017-01-12
825,1,8654,518,2,2018-06-15
353,2,1144,723,2,2017-12-29
353,2,44,325,6,2022-02-06
680,1,9066,270,4,2018-02-10
131,1,4161,203,3,2020-02-24
353,2,8761,518,2,2020-12-20
951,1,7983,518,54,2017-06-26
825,1,9066,270,2,2016-05-03
680,1,7983,518,29,2016-08-22
950,1,7983,518,2,2019-04-04
950,1,4161,203,7,2018-04-09
131,1,7983,518,4,2017-12-13
825,1,4461,203,3,2016-06-13
131,1,4859,518,6,2021-07-17
411,1,8654,518,1,2018-04-04
673,1,6437,401,3,2019-02-26
951,1,8761,518,1,2017-01-14
353,2,7983,518,8,2016-10-22
353,2,4161,203,7,2020-03-11
410,1,7983,518,3,2019-11-23
673,1,4461,203,14,2017-04-22
410,1,1144,723,4,2019-05-14
673,1,1144,723,3,2019-03-15
353,2,6437,401,1,2016-05-09
413,1,44,325,10,2016-08-05
131,1,7983,518,3,2018-12-10
951,1,44,325,8,2021-07-24
673,1,9066,270,9,2021-09-15
951,1,8761,518,4,2016-09-03
131,1,1144,723,3,2018-11-12
680,1,8654,518,2,2022-01-27
353,2,8761,518,5,2017-01-17
410,1,1144,723,5,2016-03-10
131,1,4461,203,3,2019-05-08
673,1,9066,270,11,2017-12-02
131,1,9066,270,9,2017-12-16
673,1,4461,203,2,2017-11-07
673,1,8761,518,8,2018-01-20
825,1,4859,518,1,2018-06-13
353,2,8654,518,1,2018-11-02
951,1,9066,270,2,2019-12-28
680,1,6437,401,6,2016-08-06
951,1,1144,723,4,2021-12-14
950,1,9066,270,7,2017-05-09
825,1,1144,723,6,2021-03-27
413,1,4859,518,1,2016-07-06
410,1,4859,518,2,2016-07-19
680,1,7983,518,11,2016-02-11
950,1,4859,518,3,2019-12-06
411,1,9066,270,2,2019-01-30
951,1,1144,723,5,2016-06-16
131,1,1144,723,3,2016-02-19
825,1,7983,518,10,2016-06-02
131,1,7983,518,9,2018-07-20
950,1,9066,270,3,2019-02-13
410,1,44,325,3,2017-11-06
680,1,6437,401,2,2022-02-10
413,1,7983,518,3,2017-10-28
410,1,4461,203,4,2018-09-15
410,1,9066,270,2,2018-06-28
673,1,4161,203,6,2022-01-19
680,1,4461,203,6,2017-06-10
413,1,44,325,6,2016-06-25
353,2,4161,203,4,2020-11-25
680,1,44,325,22,2019-12-26
673,1,9066,270,8,2017-11-03
353,2,1144,723,1,2017-01-18
353,2,4859,518,2,2016-01-03
410,1,6437,401,8,2020-07-02
411,1,9066,270,5,2019-06-11
951,1,9066,270,3,2016-08-02
680,1,7983,518,4,2017-01-10
673,1,1144,723,4,2021-07-16
673,1,6437,401,6,2018-11-15
353,2,44,325,2,2017-08-10
680,1,8761,518,4,2017-04-26
825,1,4859,518,1,2018-09-27
825,1,8761,518,1,2019-01-10
353,2,1144,723,2,2020-09-06
673,1,4161,203,5,2017-02-08
680,1,44,325,2,2019-03-07
410,1,4859,518,4,2019-08-24
353,2,4161,203,4,2020-03-09
410,1,9066,270,5,2020-07-06
353,2,44,325,4,2016-06-11
680,1,8761,518,4,2017-09-14
825,1,4859,518,2,2019-09-04
680,1,4161,203,4,2021-09-02
950,1,4161,203,16,2021-05-15
825,1,6437,401,9,2016-12-10
673,1,8761,518,2,2016-06-17
411,1,4461,203,3,2017-09-19
413,1,7983,518,5,2019-06-25
131,1,9066,270,3,2016-12-24
951,1,6437,401,6,2017-11-28
950,1,4859,518,1,2021-11-12
825,1,4461,203,3,2016-01-11
680,1,4461,203,6,2018-10-31
353,2,8654,518,1,2019-02-15
413,1,9066,270,6,2020-05-13
950,1,9066,270,2,2020-09-09
951,1,9066,270,6,2022-02-19
131,1,4161,203,5,2018-03-10
951,1,1144,723,6,2019-03-21
951,1,44,325,4,2018-12-13
413,1,4161,203,2,2017-06-23
411,1,9066,270,1,2021-01-14
413,1,1144,723,2,2020-08-26
673,1,4461,203,2,2017-07-27
410,1,4859,518,3,2018-06-02
410,1,4859,518,2,2022-02-04
950,1,7983,518,4,2017-01-18
950,1,44,325,1,2019-02-21
413,1,9066,270,2,2021-09-17
680,1,9066,270,3,2019-12-20
131,1,9066,270,2,2021-02-23
825,1,8761,518,7,2017-06-23
825,1,4461,203,2,2018-07-25
410,1,9066,270,2,2021-12-19
413,1,4461,203,3,2018-09-20
673,1,7983,518,11,2019-09-18
825,1,8654,518,3,2018-10-16
825,1,7983,518,1,2018-10-16
950,1,1144,723,3,2019-10-21
413,1,4461,203,2,2018-11-26
673,1,8761,518,4,2020-02-26
950,1,44,325,4,2021-07-27
410,1,8654,518,1,2019-10-16
131,1,4859,518,10,2020-10-21
353,2,8654,518,2,2020-09-25
410,1,8761,518,2,2019-10-10
353,2,6437,401,7,2019-11-26
825,1,9066,270,3,2018-08-09
950,1,4859,518,1,2020-02-06
825,1,8654,518,2,2022-02-26
411,1,4461,203,4,2018-10-18
673,1,6437,401,1,2021-05-27
411,1,6437,401,1,2018-07-17
951,1,8654,518,2,2016-02-10
680,1,6437,401,3,2017-06-23
413,1,7983,518,2,2021-06-09
825,1,4461,203,3,2016-04-18
413,1,4161,203,5,2019-10-03
131,1,1144,723,7,2018-09-29
353,2,9066,270,1,2019-05-01
131,1,1144,723,10,2020-04-27
131,1,8761,518,1,2019-11-28
950,1,44,325,7,2016-03-19
950,1,8761,518,4,2021-09-16
825,1,9066,270,3,2018-02-05
951,1,7983,518,-3,2017-07-08
413,1,4859,518,3,2016-03-22
951,1,1144,723,3,2016-12-26
673,1,8761,518,2,2021-11-05
951,1,44,325,1,2016-10-11
950,1,9066,270,2,2020-12-28
411,1,4461,203,1,2017-08-28
825,1,8761,518,4,2019-07-25
950,1,1144,723,1,2018-12-03
413,1,4859,518,5,2017-11-25
951,1,44,325,1,2022-01-31
353,2,6437,401,5,2017-02-05
680,1,8761,518,5,2021-10-01
353,2,8761,518,1,2021-02-11
411,1,9066,270,4,2020-12-07
951,1,8654,518,1,2019-12-06
353,2,7983,518,1,2020-04-29
353,2,8654,518,1,2020-11-05
131,1,4859,518,3,2020-07-08
950,1,8761,518,3,2017-04-20
680,1,4161,203,8,2021-09-30
131,1,8761,518,3,2017-01-18
353,2,6437,401,2,2017-09-15
951,1,4859,518,7,2017-06-09
950,1,4461,203,1,2020-05-23
410,1,4161,203,1,2018-03-08
353,2,9066,270,4,2016-08-15
353,2,1144,723,2,2019-06-30
413,1,6437,401,4,2022-03-14
411,1,44,325,13,2020-05-18
951,1,4859,518,1,2021-11-23
410,1,8761,518,8,2019-06-29
353,2,44,325,5,2019-05-13
410,1,8761,518,1,2019-06-13
413,1,4161,203,1,2017-12-19
950,1,8654,518,2,2017-12-12
413,1,4161,203,4,2019-02-28
353,2,4461,203,3,2022-01-08
411,1,4161,203,1,2019-06-11
951,1,1144,723,5,2021-07-23
411,1,1144,723,2,2017-03-30
673,1,1144,723,7,2019-03-18
951,1,8761,518,2,2017-10-05
951,1,9066,270,2,2018-08-23
680,1,4859,518,4,2021-02-16
673,1,9066,270,11,2020-04-28
410,1,4461,203,1,2017-03-06
825,1,4859,518,1,2020-12-14
950,1,4859,518,1,2021-07-29
413,1,44,325,4,2018-08-25
680,1,4859,518,4,2017-09-08
411,1,4461,203,3,2019-06-06
413,1,1144,723,2,2022-01-19
950,1,7983,518,15,2020-10-09
353,2,8654,518,1,2016-02-14
413,1,7983,518,7,2021-09-25
353,2,1144,723,4,2022-02-05
950,1,7983,518,5,2017-09-20
410,1,7983,518,6,2021-07-01
413,1,8761,518,4,2016-02-08
950,1,7983,518,8,2017-03-15
131,1,1144,723,6,2019-05-24
410,1,4161,203,5,2020-08-11
411,1,7983,518,24,2016-07-20
131,1,4859,518,4,2016-07-25
410,1,7983,518,11,2019-09-12
680,1,1144,723,4,2018-04-04
410,1,7983,518,2,2021-07-14
825,1,8761,518,2,2018-02-07
951,1,4859,518,2,2021-11-30
410,1,44,325,7,2019-02-16
411,1,4859,518,3,2016-06-16
411,1,4161,203,3,2016-07-11
673,1,4859,518,4,2017-12-09
411,1,8654,518,2,2020-05-04
131,1,9066,270,2,2017-07-15
411,1,44,325,7,2016-09-05
411,1,9066,270,3,2021-04-01
411,1,8654,518,1,2016-05-03
131,1,7983,518,6,2020-05-19
353,2,4859,518,1,2017-08-04
950,1,4859,518,1,2020-12-18
825,1,44,325,1,2020-01-21
353,2,4161,203,1,2019-06-11
950,1,44,325,4,2022-01-14
131,1,4859,518,3,2016-08-26
353,2,4461,203,2,2019-08-28
680,1,44,325,2,2017-01-18
413,1,6437,401,5,2020-07-06
411,1,9066,270,3,2020-11-21
410,1,8761,518,1,2017-03-10
410,1,1144,723,3,2019-08-05
411,1,4859,518,1,2021-10-13
411,1,4461,203,7,2016-08-03
951,1,8654,518,1,2021-12-16
950,1,8654,518,2,2020-03-25
951,1,9066,270,3,2021-12-20
413,1,44,325,2,2018-10-22
825,1,1144,723,4,2018-08-29
950,1,4161,203,5,2017-07-14
951,1,9066,270,5,2020-12-22
673,1,1144,723,2,2016-02-12
411,1,4859,518,4,2018-06-16
411,1,4859,518,2,2017-11-14
411,1,4859,518,1,2017-10-16
353,2,8654,518,1,2016-07-14
353,2,8654,518,2,2017-01-18
353,2,7983,518,14,2018-04-01
825,1,4161,203,2,2016-09-05
950,1,4859,518,4,2021-05-08
411,1,4859,518,3,2021-05-26
413,1,4461,203,1,2022-03-17
411,1,7983,518,10,2018-09-07
131,1,1144,723,4,2017-01-06
950,1,9066,270,1,2016-07-28
680,1,4161,203,8,2019-03-22
950,1,9066,270,1,2017-08-26
825,1,4461,203,2,2018-05-24
131,1,4859,518,2,2019-04-03
413,1,4461,203,4,2016-04-20
951,1,4859,518,6,2017-07-29
673,1,4859,518,10,2018-06-27
353,2,8761,518,2,2020-01-18
680,1,8761,518,10,2021-02-06
825,1,4161,203,12,2021-10-15
825,1,8761,518,2,2019-03-25
950,1,4461,203,6,2019-08-24
825,1,4461,203,9,2017-11-23
413,1,1144,723,5,2019-07-06
131,1,8654,518,1,2022-03-16
680,1,8654,518,1,2018-06-01
673,1,9066,270,6,2017-10-11
825,1,7983,518,6,2016-11-10
410,1,4461,203,1,2021-10-25
410,1,7983,518,1,2018-11-26
951,1,9066,270,3,2017-08-22
131,1,44,325,1,2019-10-02
131,1,44,325,2,2017-03-25
353,2,4161,203,3,2017-06-04
673,1,1144,723,1,2021-03-02
951,1,7983,518,12,2022-01-15
353,2,44,325,9,2019-07-22
410,1,1144,723,1,2018-10-30
951,1,4859,518,5,2020-03-06
410,1,9066,270,2,2019-02-14
825,1,7983,518,14,2018-06-14
131,1,4461,203,2,2018-03-13
410,1,1144,723,4,2018-12-04
353,2,1144,723,1,2016-05-03
413,1,4461,203,2,2018-08-16
411,1,8654,518,1,2016-03-17
410,1,4461,203,3,2020-07-10
411,1,4161,203,1,2021-04-12
825,1,4859,518,3,2016-05-10
131,1,8761,518,10,2016-11-05
825,1,1144,723,4,2021-02-01
950,1,9066,270,5,2020-11-21
353,2,6437,401,2,2017-03-16
411,1,4161,203,4,2019-04-10
680,1,1144,723,2,2020-08-11
413,1,8761,518,1,2017-03-15
410,1,4859,518,1,2020-07-01
131,1,4461,203,2,2021-03-03
131,1,4859,518,2,2017-06-08
353,2,8761,518,4,2017-03-13
825,1,44,325,12,2020-12-03
411,1,8654,518,2,2016-11-23
413,1,8761,518,1,2021-09-30
131,1,8761,518,1,2017-06-13
410,1,4859,518,4,2020-09-26
951,1,4461,203,2,2022-03-07
673,1,4461,203,5,2016-05-02
410,1,7983,518,13,2021-03-20
951,1,44,325,6,2018-10-13
411,1,9066,270,1,2020-07-13
131,1,8761,518,4,2018-09-25
680,1,44,325,5,2019-08-14
131,1,4461,203,1,2021-09-20
353,2,7983,518,12,2021-02-20
413,1,4859,518,2,2017-04-27
131,1,9066,270,2,2017-11-27
673,1,4161,203,4,2016-12-06
410,1,6437,401,2,2021-11-30
950,1,9066,270,2,2019-03-14
680,1,4161,203,12,2017-12-26
410,1,6437,401,10,2020-02-08
825,1,4859,518,1,2019-11-06
680,1,8761,518,5,2019-05-23
353,2,9066,270,4,2021-01-04
411,1,4161,203,3,2019-07-16
950,1,4161,203,5,2018-07-23
410,1,4859,518,1,2017-07-11
413,1,6437,401,3,2020-06-15
413,1,8761,518,2,2020-08-12
413,1,6437,401,1,2017-06-27
673,1,9066,270,2,2019-06-06
410,1,4461,203,1,2018-08-30
950,1,8761,518,11,2016-07-09
951,1,4461,203,1,2022-01-26
951,1,9066,270,1,2016-06-24
413,1,9066,270,3,2021-07-09
680,1,8761,518,1,2021-06-05
411,1,4461,203,1,2021-05-26
673,1,8761,518,3,2018-10-16
131,1,7983,518,11,2018-03-10
673,1,6437,401,4,2021-07-07
951,1,4461,203,2,2020-01-28
951,1,44,325,1,2019-01-17
131,1,4859,518,2,2020-03-30
680,1,44,325,1,2021-12-07
680,1,7983,518,7,2018-03-26
411,1,4161,203,2,2022-02-21
825,1,4461,203,6,2018-02-05
131,1,7983,518,6,2016-12-10
413,1,1144,723,4,2017-05-22
950,1,4161,203,21,2021-02-26
673,1,8761,518,1,2020-09-15
353,2,4161,203,3,2022-02-21
825,1,44,325,2,2016-08-08
353,2,8761,518,1,2016-04-25
353,2,4859,518,4,2020-09-05
413,1,1144,723,2,2020-07-14
951,1,4161,203,6,2021-03-11
950,1,8654,518,4,2017-04-07
410,1,4859,518,3,2021-04-19
413,1,4161,203,2,2021-05-08
673,1,9066,270,11,2022-02-11
411,1,7983,518,3,2019-01-28
950,1,9066,270,2,2020-12-14
673,1,44,325,8,2021-06-12
413,1,4859,518,2,2018-02-24
413,1,7983,518,4,2017-02-01
353,2,4859,518,9,2017-09-17
131,1,44,325,1,2019-09-09
353,2,8761,518,1,2018-09-24
950,1,4859,518,2,2018-02-19
680,1,7983,518,10,2020-10-09
680,1,9066,270,5,2021-07-06
673,1,7983,518,9,2016-06-15
413,1,7983,518,3,2019-05-09
951,1,44,325,7,2021-05-03
410,1,8761,518,2,2017-02-01
353,2,9066,270,1,2016-07-12
411,1,4461,203,1,2018-08-10
950,1,4461,203,1,2018-10-25
951,1,6437,401,2,2020-07-01
825,1,8654,518,1,2017-11-24
950,1,4161,203,9,2016-05-07
353,2,6437,401,1,2021-10-20
353,2,7983,518,1,2016-09-15
411,1,4461,203,7,2016-11-24
410,1,4859,518,4,2018-12-21
951,1,1144,723,2,2016-06-23
680,1,4161,203,5,2017-09-02
825,1,9066,270,3,2016-11-30
410,1,8654,518,1,2017-09-23
673,1,8761,518,2,2019-06-14
825,1,9066,270,2,2018-01-19
825,1,4859,518,4,2016-06-29
825,1,7983,518,5,2020-07-11
950,1,4461,203,1,2019-03-05
673,1,8654,518,1,2016-04-18
825,1,4461,203,1,2017-01-24
951,1,8654,518,1,2018-03-19
825,1,4161,203,4,2019-02-12
410,1,4161,203,4,2016-07-01
825,1,1144,723,2,2017-07-26
680,1,4461,203,2,2021-09-25
411,1,1144,723,1,2018-03-13
825,1,8654,518,1,2019-06-15
410,1,4859,518,1,2018-10-18
673,1,4461,203,2,2019-08-16
680,1,4461,203,4,2019-07-31
950,1,4859,518,1,2020-11-17
673,1,4161,203,1,2017-12-24
413,1,4859,518,4,2020-08-22
950,1,7983,518,15,2017-04-22
680,1,9066,270,5,2020-04-03
680,1,1144,723,8,2021-01-09
673,1,9066,270,1,2018-07-30
411,1,7983,518,15,2016-07-05
825,1,4461,203,3,2017-03-31
410,1,4461,203,3,2017-03-24
131,1,4461,203,5,2016-09-17
680,1,4461,203,9,2018-09-17
131,1,9066,270,2,2019-01-16
413,1,8761,518,1,2018-11-14
673,1,4161,203,4,2021-08-30
825,1,4161,203,6,2018-09-08
680,1,6437,401,7,2017-10-28
410,1,4161,203,13,2022-02-26
951,1,4161,203,2,2016-03-03
413,1,8761,518,4,2017-10-02
951,1,6437,401,2,2016-03-21
951,1,4161,203,1,2017-06-08
413,1,6437,401,5,2021-03-13
951,1,4859,518,1,2017-03-10
680,1,4859,518,1,2020-04-27
131,1,9066,270,7,2020-05-02
951,1,9066,270,4,2020-05-08
411,1,4161,203,2,2016-08-05
680,1,4859,518,2,2016-10-20
680,1,9066,270,3,2021-09-01
673,1,8761,518,2,2019-02-06
950,1,7983,518,5,2022-01-19
673,1,4161,203,1,2016-08-03
353,2,1144,723,3,2018-07-10
411,1,8761,518,-3,2016-01-23
413,1,8654,518,1,2020-09-25
131,1,4859,518,2,2017-11-21
680,1,7983,518,12,2017-10-24
413,1,8761,518,1,2019-08-05
413,1,6437,401,5,2020-04-28
825,1,4161,203,2,2017-01-25
680,1,7983,518,22,2017-11-10
131,1,8654,518,1,2016-12-26
353,2,9066,270,1,2021-07-11
